,Repository,LOC,LLOC,SLOC,Comments,Single Comments,Multi,Blank,(C%L),(C%S),(C+M%L)
5782,Self-driving-car-using-Reinforcement-Learning-Neural-Networks,63,46,45,0,0,0,18,0%,0%,0%
5783,Self-driving-car-using-Reinforcement-Learning-Neural-Networks,98,69,67,2,0,0,31,2%,3%,2%
5784,self-driving-truck,74,34,36,25,22,3,13,34%,69%,38%
5785,self-driving-truck,927,513,621,62,59,137,110,7%,10%,21%
5786,self-driving-truck,478,352,355,23,16,38,69,5%,6%,13%
5787,self-driving-truck,338,229,237,22,7,33,61,7%,9%,16%
5788,self-driving-truck,279,179,239,5,4,8,28,2%,2%,5%
5789,self-driving-truck,1113,637,794,173,164,29,126,16%,22%,18%
5790,self-driving-truck,66,53,53,6,5,0,8,9%,11%,9%
5791,self-driving-truck,372,256,281,21,21,19,51,6%,7%,11%
5792,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5793,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5794,self-driving-truck,303,213,204,34,30,23,46,11%,17%,19%
5795,self-driving-truck,0,0,0,0,0,0,0,0%,0%,0%
5796,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5797,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5798,self-driving-truck,296,220,220,36,32,6,38,12%,16%,14%
5799,self-driving-truck,25,20,20,0,0,0,5,0%,0%,0%
5800,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5801,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5802,self-driving-truck,28,17,22,0,0,0,6,0%,0%,0%
5803,self-driving-truck,285,182,174,11,16,58,37,4%,6%,24%
5804,self-driving-truck,427,312,301,84,34,14,78,20%,28%,23%
5805,self-driving-truck,0,0,0,0,0,0,0,0%,0%,0%
5806,self-driving-truck,157,99,125,6,4,10,18,4%,5%,10%
5807,self-driving-truck,176,150,147,3,3,0,26,2%,2%,2%
5808,self-driving-truck,461,279,337,69,62,6,56,15%,20%,16%
5809,self-driving-truck,44,18,17,0,0,20,7,0%,0%,45%
5810,self-driving-truck,45,38,38,0,0,0,7,0%,0%,0%
5811,self-driving-truck,0,0,0,0,0,0,0,0%,0%,0%
5812,self-driving-truck,322,234,250,18,17,8,47,6%,7%,8%
5813,self-driving-truck,172,107,129,5,5,12,26,3%,4%,10%
5814,self-driving-truck,47,36,36,0,0,0,11,0%,0%,0%
5815,self-driving-truck,156,111,119,8,8,7,22,5%,7%,10%
5816,self-driving-truck,50,36,39,1,0,0,11,2%,3%,2%
5817,self-driving-truck,254,91,164,45,39,5,46,18%,27%,20%
5818,self-driving-truck,382,213,307,13,13,23,39,3%,4%,9%
5819,self-driving-truck,279,164,166,34,34,49,30,12%,20%,30%
5820,self-driving-truck,359,273,257,20,17,17,68,6%,8%,10%
5821,self-driving-truck,222,157,155,20,21,14,32,9%,13%,15%
5822,self-driving-truck,350,228,225,30,31,40,54,9%,13%,20%
5823,self-driving-truck,146,93,119,0,0,0,27,0%,0%,0%
5824,self-driving-truck,0,0,0,0,0,0,0,0%,0%,0%
5825,self-driving-truck,186,128,136,4,2,18,30,2%,3%,12%
5826,self-driving-truck,104,35,34,8,8,45,17,8%,24%,51%
5827,self-driving-truck,38,30,29,5,4,0,5,13%,17%,13%
5828,self-driving-truck,121,54,92,9,4,14,11,7%,10%,19%
5829,self-driving-truck,139,115,110,16,16,0,13,12%,15%,12%
5830,self-driving-truck,387,250,281,52,49,9,48,13%,19%,16%
5831,BEV-Attack,2287,1177,1490,195,176,287,334,9%,13%,21%
5832,BEV-Attack,26,22,22,0,0,0,4,0%,0%,0%
5833,BEV-Attack,122,99,99,20,10,0,13,16%,20%,16%
5834,BEV-Attack,246,138,208,16,16,0,22,7%,8%,7%
5835,BEV-Attack,257,137,198,38,37,0,22,15%,19%,15%
5836,BEV-Attack,8,3,3,1,1,0,4,12%,33%,12%
5837,BEV-Attack,287,81,170,23,23,61,33,8%,14%,29%
5838,BEV-Attack,49,29,34,4,3,0,12,8%,12%,8%
5839,BEV-Attack,26,16,17,1,1,0,8,4%,6%,4%
5840,BEV-Attack,67,44,46,5,4,4,13,7%,11%,13%
5841,BEV-Attack,240,107,197,17,19,0,24,7%,9%,7%
5842,BEV-Attack,95,58,69,7,7,0,19,7%,10%,7%
5843,BEV-Attack,95,50,79,2,2,0,14,2%,3%,2%
5844,BEV-Attack,201,134,164,14,14,0,23,7%,9%,7%
5845,BEV-Attack,516,248,336,21,21,83,76,4%,6%,20%
5846,BEV-Attack,544,266,371,29,26,85,62,5%,8%,21%
5847,BEV-Attack,1,0,0,1,1,0,0,100%,100%,100%
5848,BEV-Attack,2355,1157,1310,136,135,596,314,6%,10%,31%
5849,BEV-Attack,554,327,448,11,6,56,44,2%,2%,12%
5850,BEV-Attack,293,179,213,16,11,30,39,5%,8%,16%
5851,BEV-Attack,221,123,159,7,4,27,31,3%,4%,15%
5852,BEV-Attack,108,51,74,15,15,9,10,14%,20%,22%
5853,BEV-Attack,241,123,151,14,11,42,37,6%,9%,23%
5854,BEV-Attack,38,22,31,2,2,0,5,5%,6%,5%
5855,BEV-Attack,225,107,166,17,17,7,35,8%,10%,11%
5856,BEV-Attack,631,312,422,38,33,94,82,6%,9%,21%
5857,BEV-Attack,782,379,497,88,80,96,109,11%,18%,24%
5858,BEV-Attack,338,185,265,20,19,20,34,6%,8%,12%
5859,BEV-Attack,268,137,202,13,12,28,26,5%,6%,15%
5860,BEV-Attack,152,83,103,8,8,11,30,5%,8%,12%
5861,BEV-Attack,89,72,69,5,6,0,14,6%,7%,6%
5862,BEV-Attack,35,23,23,4,4,0,8,11%,17%,11%
5863,BEV-Attack,28,16,18,10,10,0,0,36%,56%,36%
5864,BEV-Attack,87,76,56,5,5,10,16,6%,9%,17%
5865,BEV-Attack,321,167,183,8,10,87,41,2%,4%,30%
5866,BEV-Attack,2,2,2,0,0,0,0,0%,0%,0%
5867,BEV-Attack,233,105,121,16,16,64,32,7%,13%,34%
5868,BEV-Attack,27,12,10,0,0,14,3,0%,0%,52%
5869,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
5870,BEV-Attack,299,121,117,13,11,133,38,4%,11%,49%
5871,BEV-Attack,11,2,9,1,1,0,1,9%,11%,9%
5872,BEV-Attack,144,47,62,20,20,51,11,14%,32%,49%
5873,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
5874,BEV-Attack,18,3,5,9,9,0,4,50%,180%,50%
5875,BEV-Attack,82,40,48,12,11,18,5,15%,25%,37%
5876,BEV-Attack,446,197,276,33,32,90,48,7%,12%,28%
5877,BEV-Attack,145,99,107,3,4,21,13,2%,3%,17%
5878,BEV-Attack,923,500,557,40,42,221,103,4%,7%,28%
5879,BEV-Attack,22,3,13,9,9,0,0,41%,69%,41%
5880,BEV-Attack,43,22,23,4,4,7,9,9%,17%,26%
5881,BEV-Attack,5,2,4,0,0,0,1,0%,0%,0%
5882,BEV-Attack,817,444,559,46,43,144,71,6%,8%,23%
5883,BEV-Attack,449,206,261,22,23,125,40,5%,8%,33%
5884,BEV-Attack,484,225,289,17,17,133,45,4%,6%,31%
5885,BEV-Attack,16,7,7,9,9,0,0,56%,129%,56%
5886,BEV-Attack,1013,577,700,60,55,167,91,6%,9%,22%
5887,BEV-Attack,734,384,488,47,46,144,56,6%,10%,26%
5888,BEV-Attack,905,495,620,58,56,144,85,6%,9%,22%
5889,BEV-Attack,8,2,2,6,6,0,0,75%,300%,75%
5890,BEV-Attack,208,85,127,21,21,45,15,10%,17%,32%
5891,BEV-Attack,115,48,57,11,11,37,10,10%,19%,42%
5892,BEV-Attack,20,6,11,6,6,0,3,30%,55%,30%
5893,BEV-Attack,123,115,109,1,0,0,14,1%,1%,1%
5894,BEV-Attack,430,186,239,16,18,128,45,4%,7%,33%
5895,BEV-Attack,96,47,62,3,2,24,8,3%,5%,28%
5896,BEV-Attack,526,177,289,28,20,175,42,5%,10%,39%
5897,BEV-Attack,167,85,96,10,11,50,10,6%,10%,36%
5898,BEV-Attack,383,172,303,18,18,8,54,5%,6%,7%
5899,BEV-Attack,10,3,3,6,6,0,1,60%,200%,60%
5900,BEV-Attack,407,181,312,28,28,8,59,7%,9%,9%
5901,BEV-Attack,14,5,5,9,9,0,0,64%,180%,64%
5902,BEV-Attack,187,97,132,5,9,29,17,3%,4%,18%
5903,BEV-Attack,216,105,143,6,12,45,16,3%,4%,24%
5904,BEV-Attack,233,113,151,11,17,45,20,5%,7%,24%
5905,BEV-Attack,384,212,263,19,24,51,46,5%,7%,18%
5906,BEV-Attack,277,30,238,34,26,0,13,12%,14%,12%
5907,BEV-Attack,270,30,235,32,24,0,11,12%,14%,12%
5908,BEV-Attack,287,30,272,14,4,0,11,5%,5%,5%
5909,BEV-Attack,275,30,239,36,25,0,11,13%,15%,13%
5910,BEV-Attack,276,30,239,37,26,0,11,13%,15%,13%
5911,BEV-Attack,244,29,231,13,4,0,9,5%,6%,5%
5912,BEV-Attack,243,29,229,11,4,0,10,5%,5%,5%
5913,BEV-Attack,261,29,226,31,24,0,11,12%,14%,12%
5914,BEV-Attack,232,29,198,30,24,0,10,13%,15%,13%
5915,BEV-Attack,263,29,227,30,24,0,12,11%,13%,11%
5916,BEV-Attack,259,29,222,28,24,0,13,11%,13%,11%
5917,BEV-Attack,263,144,217,21,21,0,25,8%,10%,8%
5918,BEV-Attack,259,138,199,37,35,0,25,14%,19%,14%
5919,BEV-Attack,305,94,203,8,8,61,33,3%,4%,23%
5920,BEV-Attack,49,29,34,4,3,0,12,8%,12%,8%
5921,BEV-Attack,26,16,17,1,1,0,8,4%,6%,4%
5922,BEV-Attack,67,44,46,5,4,4,13,7%,11%,13%
5923,BEV-Attack,240,107,197,17,19,0,24,7%,9%,7%
5924,BEV-Attack,98,60,71,11,11,0,16,11%,15%,11%
5925,BEV-Attack,0,0,0,0,0,0,0,0%,0%,0%
5926,BEV-Attack,477,236,319,37,37,59,62,8%,12%,20%
5927,BEV-Attack,10,7,7,2,2,0,1,20%,29%,20%
5928,BEV-Attack,201,134,164,14,14,0,23,7%,9%,7%
5929,BEV-Attack,519,250,338,22,22,83,76,4%,7%,20%
5930,BEV-Attack,546,253,336,66,63,85,62,12%,20%,28%
5931,BEV-Attack,1,0,0,1,1,0,0,100%,100%,100%
5932,BEV-Attack,554,327,448,11,6,56,44,2%,2%,12%
5933,BEV-Attack,293,179,213,16,11,30,39,5%,8%,16%
5934,BEV-Attack,221,123,159,7,4,27,31,3%,4%,15%
5935,BEV-Attack,108,51,74,15,15,9,10,14%,20%,22%
5936,BEV-Attack,241,123,151,14,11,42,37,6%,9%,23%
5937,BEV-Attack,38,22,31,2,2,0,5,5%,6%,5%
5938,BEV-Attack,225,107,166,17,17,7,35,8%,10%,11%
5939,BEV-Attack,673,339,456,48,38,94,85,7%,11%,21%
5940,BEV-Attack,338,185,265,20,19,20,34,6%,8%,12%
5941,BEV-Attack,268,137,202,13,12,28,26,5%,6%,15%
5942,BEV-Attack,271,146,211,33,32,0,28,12%,16%,12%
5943,BEV-Attack,152,83,103,8,8,11,30,5%,8%,12%
5944,BEV-Attack,89,72,69,5,6,0,14,6%,7%,6%
5945,BEV-Attack,35,23,23,4,4,0,8,11%,17%,11%
5946,BEV-Attack,0,0,0,0,0,0,0,0%,0%,0%
5947,BEV-Attack,11,9,11,0,0,0,0,0%,0%,0%
5948,BEV-Attack,251,129,140,9,13,59,39,4%,6%,27%
5949,BEV-Attack,91,54,60,10,11,0,20,11%,17%,11%
5950,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5951,BEV-Attack,53,55,40,4,4,0,9,8%,10%,8%
5952,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
5953,BEV-Attack,122,62,71,1,1,32,18,1%,1%,27%
5954,BEV-Attack,27,11,9,0,0,14,4,0%,0%,52%
5955,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
5956,BEV-Attack,136,46,61,11,11,51,13,8%,18%,46%
5957,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
5958,BEV-Attack,6,3,5,0,0,0,1,0%,0%,0%
5959,BEV-Attack,240,151,172,3,3,40,25,1%,2%,18%
5960,BEV-Attack,146,65,102,8,8,17,19,5%,8%,17%
5961,BEV-Attack,777,372,502,41,41,176,58,5%,8%,28%
5962,BEV-Attack,751,428,495,52,50,93,113,7%,11%,19%
5963,BEV-Attack,0,0,0,0,0,0,0,0%,0%,0%
5964,BEV-Attack,327,145,158,10,12,114,43,3%,6%,38%
5965,BEV-Attack,8,3,8,0,0,0,0,0%,0%,0%
5966,BEV-Attack,39,15,14,2,2,18,5,5%,14%,51%
5967,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
5968,BEV-Attack,110,57,71,7,7,16,16,6%,10%,21%
5969,BEV-Attack,7,4,4,0,0,0,3,0%,0%,0%
5970,BEV-Attack,41,22,27,6,6,0,8,15%,22%,15%
5971,BEV-Attack,5,4,4,0,0,0,1,0%,0%,0%
5972,BEV-Attack,20,21,19,0,0,0,1,0%,0%,0%
5973,BEV-Attack,124,118,112,1,0,0,12,1%,1%,1%
5974,BEV-Attack,34,24,24,7,7,0,3,21%,29%,21%
5975,BEV-Attack,24,20,20,0,0,0,4,0%,0%,0%
5976,BEV-Attack,13,8,8,0,0,0,5,0%,0%,0%
5977,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5978,BEV-Attack,375,172,303,9,9,8,55,2%,3%,5%
5979,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
5980,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5981,BEV-Attack,131,66,77,7,7,27,20,5%,9%,26%
5982,BEV-Attack,6,5,5,0,0,0,1,0%,0%,0%
5983,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5984,BEV-Attack,523,229,315,23,23,128,57,4%,7%,29%
5985,BEV-Attack,3,2,2,1,1,0,0,33%,50%,33%
5986,BEV-Attack,164,103,104,22,20,26,14,13%,21%,29%
5987,BEV-Attack,67,15,48,5,5,8,6,7%,10%,19%
5988,BEV-Attack,200,86,158,27,22,0,20,14%,17%,14%
5989,BEV-Attack,97,55,71,7,7,8,11,7%,10%,15%
5990,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5991,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
5992,BEV-Attack,14,9,9,0,0,0,5,0%,0%,0%
5993,BEV-Attack,89,32,44,5,5,31,9,6%,11%,40%
5994,BEV-Attack,332,152,196,19,23,67,46,6%,10%,26%
5995,BEV-Attack,2,2,2,0,0,0,0,0%,0%,0%
5996,BEV-Attack,345,147,203,11,11,90,41,3%,5%,29%
5997,BEV-Attack,163,45,84,5,5,52,22,3%,6%,35%
5998,BEV-Attack,6,5,5,0,0,0,1,0%,0%,0%
5999,BEV-Attack,403,146,260,14,12,83,48,3%,5%,24%
6000,BEV-Attack,260,95,167,12,8,59,26,5%,7%,27%
6001,BEV-Attack,289,130,205,12,10,48,26,4%,6%,21%
6002,BEV-Attack,272,112,161,15,16,58,37,6%,9%,27%
6003,BEV-Attack,399,168,236,12,14,105,44,3%,5%,29%
6004,BEV-Attack,18,8,13,5,5,0,0,28%,38%,28%
6005,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6006,BEV-Attack,143,12,129,13,10,0,4,9%,10%,9%
6007,BEV-Attack,114,10,108,4,3,0,3,4%,4%,4%
6008,BEV-Attack,142,11,121,22,20,0,1,15%,18%,15%
6009,BEV-Attack,100,10,95,4,4,0,1,4%,4%,4%
6010,BEV-Attack,128,8,123,5,3,0,2,4%,4%,4%
6011,BEV-Attack,132,9,126,6,4,0,2,5%,5%,5%
6012,BEV-Attack,138,12,126,10,8,0,4,7%,8%,7%
6013,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6014,BEV-Attack,107,8,103,4,2,0,2,4%,4%,4%
6015,BEV-Attack,48,7,48,0,0,0,0,0%,0%,0%
6016,BEV-Attack,145,12,131,13,10,0,4,9%,10%,9%
6017,BEV-Attack,140,12,128,10,8,0,4,7%,8%,7%
6018,BEV-Attack,59,8,59,0,0,0,0,0%,0%,0%
6019,BEV-Attack,139,11,133,8,4,0,2,6%,6%,6%
6020,BEV-Attack,83,3,83,1,0,0,0,1%,1%,1%
6021,BEV-Attack,7,2,6,0,0,0,1,0%,0%,0%
6022,BEV-Attack,108,1,107,1,0,0,1,1%,1%,1%
6023,BEV-Attack,89,2,88,4,0,0,1,4%,5%,4%
6024,BEV-Attack,77,1,77,1,0,0,0,1%,1%,1%
6025,BEV-Attack,22,2,16,6,5,0,1,27%,38%,27%
6026,BEV-Attack,108,2,103,13,5,0,0,12%,13%,12%
6027,BEV-Attack,100,2,95,13,5,0,0,13%,14%,13%
6028,BEV-Attack,96,2,91,9,5,0,0,9%,10%,9%
6029,BEV-Attack,74,1,74,7,0,0,0,9%,9%,9%
6030,BEV-Attack,71,1,71,1,0,0,0,1%,1%,1%
6031,BEV-Attack,49,1,48,9,1,0,0,18%,19%,18%
6032,BEV-Attack,83,3,83,1,0,0,0,1%,1%,1%
6033,BEV-Attack,341,4,338,1,0,0,3,0%,0%,0%
6034,BEV-Attack,28,2,26,2,1,0,1,7%,8%,7%
6035,BEV-Attack,201,3,199,10,1,0,1,5%,5%,5%
6036,BEV-Attack,22,2,16,6,5,0,1,27%,38%,27%
6037,BEV-Attack,35,1,34,4,1,0,0,11%,12%,11%
6038,BEV-Attack,93,2,92,6,0,0,1,6%,7%,6%
6039,BEV-Attack,200,1,199,2,1,0,0,1%,1%,1%
6040,BEV-Attack,73,1,73,1,0,0,0,1%,1%,1%
6041,BEV-Attack,124,1,123,2,1,0,0,2%,2%,2%
6042,BEV-Attack,20,6,15,4,2,0,3,20%,27%,20%
6043,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6044,BEV-Attack,11,4,9,2,2,0,0,18%,22%,18%
6045,BEV-Attack,14,5,10,4,4,0,0,29%,40%,29%
6046,BEV-Attack,9,5,5,5,4,0,0,56%,100%,56%
6047,BEV-Attack,31,6,16,14,14,0,1,45%,88%,45%
6048,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6049,BEV-Attack,9,5,5,3,3,0,1,33%,60%,33%
6050,BEV-Attack,24,5,15,8,8,0,1,33%,53%,33%
6051,BEV-Attack,112,12,92,13,10,0,10,12%,14%,12%
6052,BEV-Attack,136,11,115,20,20,0,1,15%,17%,15%
6053,BEV-Attack,141,11,120,22,20,0,1,16%,18%,16%
6054,BEV-Attack,270,31,235,17,12,0,23,6%,7%,6%
6055,BEV-Attack,257,32,235,11,5,0,17,4%,5%,4%
6056,BEV-Attack,268,32,239,20,12,0,17,7%,8%,7%
6057,BEV-Attack,311,34,263,31,25,0,23,10%,12%,10%
6058,BEV-Attack,272,33,237,17,12,0,23,6%,7%,6%
6059,BEV-Attack,171,103,123,23,23,0,25,13%,19%,13%
6060,BEV-Attack,52,22,24,3,3,14,11,6%,12%,33%
6061,BEV-Attack,175,95,106,22,22,14,33,13%,21%,21%
6062,BEV-Attack,1,1,1,0,0,0,0,0%,0%,0%
6063,BEV-Attack,9,5,4,0,1,0,4,0%,0%,0%
6064,BEV-Attack,23,14,13,0,0,5,5,0%,0%,22%
6065,BEV-Attack,243,154,174,4,4,40,25,2%,2%,18%
6066,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6067,BEV-Attack,751,428,495,52,50,93,113,7%,11%,19%
6068,BEV-Attack,53,55,40,4,4,0,9,8%,10%,8%
6069,BEV-Attack,2,2,2,0,0,0,0,0%,0%,0%
6070,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6071,BEV-Attack,126,64,74,2,2,32,18,2%,3%,27%
6072,BEV-Attack,115,72,71,5,5,12,27,4%,7%,15%
6073,BEV-Attack,0,0,0,0,0,0,0,0%,0%,0%
6074,BEV-Attack,3,3,3,0,0,0,0,0%,0%,0%
6075,BEV-Attack,20,11,12,2,3,0,5,10%,17%,10%
6076,BEV-Attack,111,63,68,4,4,21,18,4%,6%,23%
6077,BEV-Attack,479,260,270,44,34,94,81,9%,16%,29%
6078,BEV-Attack,26,17,16,0,0,2,8,0%,0%,8%
6079,BEV-Attack,245,138,207,16,16,0,22,7%,8%,7%
6080,BEV-Attack,139,89,100,17,17,0,22,12%,17%,12%
6081,BEV-Attack,248,135,196,30,29,0,23,12%,15%,12%
6082,BEV-Attack,287,90,183,10,10,61,33,3%,5%,25%
6083,BEV-Attack,49,29,34,4,3,0,12,8%,12%,8%
6084,BEV-Attack,26,16,17,1,1,0,8,4%,6%,4%
6085,BEV-Attack,67,44,46,5,4,4,13,7%,11%,13%
6086,BEV-Attack,240,107,197,17,19,0,24,7%,9%,7%
6087,BEV-Attack,95,58,69,7,7,0,19,7%,10%,7%
6088,BEV-Attack,95,50,79,2,2,0,14,2%,3%,2%
6089,BEV-Attack,201,134,164,14,14,0,23,7%,9%,7%
6090,BEV-Attack,516,248,336,21,21,83,76,4%,6%,20%
6091,BEV-Attack,544,266,371,29,26,85,62,5%,8%,21%
6092,BEV-Attack,1,0,0,1,1,0,0,100%,100%,100%
6093,BEV-Attack,554,327,448,11,6,56,44,2%,2%,12%
6094,BEV-Attack,293,179,213,16,11,30,39,5%,8%,16%
6095,BEV-Attack,221,123,159,7,4,27,31,3%,4%,15%
6096,BEV-Attack,108,51,74,15,15,9,10,14%,20%,22%
6097,BEV-Attack,241,123,151,14,11,42,37,6%,9%,23%
6098,BEV-Attack,38,22,31,2,2,0,5,5%,6%,5%
6099,BEV-Attack,225,107,166,17,17,7,35,8%,10%,11%
6100,BEV-Attack,624,308,417,37,32,94,81,6%,9%,21%
6101,BEV-Attack,338,185,265,20,19,20,34,6%,8%,12%
6102,BEV-Attack,268,137,202,13,12,28,26,5%,6%,15%
6103,BEV-Attack,152,83,103,8,8,11,30,5%,8%,12%
6104,BEV-Attack,89,72,69,5,6,0,14,6%,7%,6%
6105,BEV-Attack,35,23,23,4,4,0,8,11%,17%,11%
6106,BEV-Attack,16,13,16,0,0,0,0,0%,0%,0%
6107,BEV-Attack,53,55,40,4,4,0,9,8%,10%,8%
6108,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6109,BEV-Attack,111,54,63,1,1,32,15,1%,2%,30%
6110,BEV-Attack,27,11,9,0,0,14,4,0%,0%,52%
6111,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
6112,BEV-Attack,134,46,61,11,11,51,11,8%,18%,46%
6113,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6114,BEV-Attack,5,2,4,0,0,0,1,0%,0%,0%
6115,BEV-Attack,76,37,44,2,2,18,12,3%,5%,26%
6116,BEV-Attack,306,178,181,11,11,73,41,4%,6%,27%
6117,BEV-Attack,11,2,10,0,0,0,1,0%,0%,0%
6118,BEV-Attack,445,203,259,17,18,125,43,4%,7%,32%
6119,BEV-Attack,484,225,289,17,17,133,45,4%,6%,31%
6120,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
6121,BEV-Attack,164,103,104,22,20,26,14,13%,21%,29%
6122,BEV-Attack,106,48,57,2,2,37,10,2%,4%,37%
6123,BEV-Attack,6,4,5,0,0,0,1,0%,0%,0%
6124,BEV-Attack,123,115,109,1,0,0,14,1%,1%,1%
6125,BEV-Attack,422,186,239,7,9,128,46,2%,3%,32%
6126,BEV-Attack,96,47,62,3,2,24,8,3%,5%,28%
6127,BEV-Attack,375,172,303,9,9,8,55,2%,3%,5%
6128,BEV-Attack,3,2,2,0,0,0,1,0%,0%,0%
6129,BEV-Attack,4,3,3,0,0,0,1,0%,0%,0%
6130,BEV-Attack,187,97,132,5,9,29,17,3%,4%,18%
6131,BEV-Attack,216,105,143,6,12,45,16,3%,4%,24%
6132,BEV-Attack,299,23,281,10,5,0,13,3%,4%,3%
6133,BEV-Attack,295,23,275,10,5,0,15,3%,4%,3%
6134,BEV-Attack,225,24,208,8,4,0,13,4%,4%,4%
6135,BEV-Attack,228,24,211,8,4,0,13,4%,4%,4%
6136,BEV-Attack,235,25,217,8,4,0,14,3%,4%,3%
6137,BEV-Attack,320,123,260,14,12,15,33,4%,5%,9%
6138,BEV-Attack,199,45,138,35,34,0,27,18%,25%,18%
6139,BEV-Attack,61,34,45,1,1,0,15,2%,2%,2%
6140,BEV-Attack,48,20,38,4,4,0,6,8%,11%,8%
6141,BEV-Attack,44,18,34,4,4,0,6,9%,12%,9%
6142,BEV-Attack,46,19,36,4,4,0,6,9%,11%,9%
6143,BEV-Attack,42,17,32,4,4,0,6,10%,12%,10%
6144,BEV-Attack,221,118,188,14,14,0,19,6%,7%,6%
6145,BEV-Attack,159,98,111,20,20,0,28,13%,18%,13%
6146,BEV-Attack,224,115,176,28,27,0,21,12%,16%,12%
6147,BEV-Attack,287,92,191,2,2,61,33,1%,1%,22%
6148,BEV-Attack,49,29,34,4,3,0,12,8%,12%,8%
6149,BEV-Attack,26,16,17,1,1,0,8,4%,6%,4%
6150,BEV-Attack,67,44,46,5,4,4,13,7%,11%,13%
6151,BEV-Attack,240,107,197,17,19,0,24,7%,9%,7%
6152,BEV-Attack,76,63,62,0,0,0,14,0%,0%,0%
6153,BEV-Attack,95,58,69,7,7,0,19,7%,10%,7%
6154,BEV-Attack,221,143,152,26,26,0,43,12%,17%,12%
6155,BEV-Attack,285,188,251,11,11,0,23,4%,4%,4%
6156,BEV-Attack,238,155,170,24,24,0,44,10%,14%,10%
6157,BEV-Attack,108,55,91,2,2,0,15,2%,2%,2%
6158,BEV-Attack,201,134,164,14,14,0,23,7%,9%,7%
6159,BEV-Attack,99,78,83,6,5,0,11,6%,7%,6%
6160,BEV-Attack,516,248,336,21,21,83,76,4%,6%,20%
6161,BEV-Attack,544,266,371,29,26,85,62,5%,8%,21%
6162,BEV-Attack,1,0,0,1,1,0,0,100%,100%,100%
6163,BEV-Attack,554,327,448,11,6,56,44,2%,2%,12%
6164,BEV-Attack,293,179,213,16,11,30,39,5%,8%,16%
6165,BEV-Attack,221,123,159,7,4,27,31,3%,4%,15%
6166,BEV-Attack,108,51,74,15,15,9,10,14%,20%,22%
6167,BEV-Attack,241,123,151,14,11,42,37,6%,9%,23%
6168,BEV-Attack,38,22,31,2,2,0,5,5%,6%,5%
6169,BEV-Attack,225,107,166,17,17,7,35,8%,10%,11%
6170,BEV-Attack,624,308,417,37,32,94,81,6%,9%,21%
6171,BEV-Attack,338,185,265,20,19,20,34,6%,8%,12%
6172,BEV-Attack,268,137,202,13,12,28,26,5%,6%,15%
6173,BEV-Attack,152,83,103,8,8,11,30,5%,8%,12%
6174,BEV-Attack,89,72,69,5,6,0,14,6%,7%,6%
6175,BEV-Attack,35,23,23,4,4,0,8,11%,17%,11%
6176,BEV-Attack,176,98,121,8,8,11,36,5%,7%,11%
6177,BEV-Attack,471,341,383,20,22,8,58,4%,5%,6%
6178,BEV-Attack,306,191,224,30,32,4,46,10%,13%,11%
6179,BEV-Attack,208,116,141,9,10,18,39,4%,6%,13%
6180,BEV-Attack,299,136,254,18,14,0,31,6%,7%,6%
6181,BEV-Attack,322,32,303,1,1,4,14,0%,0%,2%
6182,BEV-Attack,137,38,96,7,8,4,29,5%,7%,8%
6183,BEV-Attack,61,26,41,6,6,4,10,10%,15%,16%
6184,BEV-Attack,83,39,70,5,5,0,8,6%,7%,6%
6185,BEV-Attack,494,96,447,4,4,0,43,1%,1%,1%
6186,BEV-Attack,31,15,24,2,2,0,5,6%,8%,6%
6187,BEV-Attack,83,39,70,5,5,0,8,6%,7%,6%
6188,BEV-Attack,1224,642,1011,50,45,24,144,4%,5%,6%
6189,BEV-Attack,82,30,66,9,6,0,10,11%,14%,11%
